;;morgen;;sutra;Morgen machen wir einen Ausflug.;tomorrow;
;der;Morgen;;jutro;Guten Morgen!;morning;
;die;Möwe;Möwe -n;galeb;Ja an der Ostsee in Deutschland gibt es viele Möwen.;seagull;At the Baltic Sea in Germany there are a lot of seagulls.
;die;Mücke;Mücke -n;komarac;So also Mücken saugen Blut.;mosquito;Mosquitoes suck blood.
;;müde;;umoran;Ich bin sehr müde.;tired;
;der;Mund;;usta;;;
;die;Musik;;muzika;Hörst du gern Musik. War die Musik laut?;music;
;;müssen;;morati;;;
;das;Muster;"<-s; Muster>";uzorak;;;
;der;Mut;<-(e)s>;hrabrost, odvažnost;;;
;;mutig;;hrabar;;;
;;mutmaßlich ;;moguć, potencijalnan, vjerojatan;;;
;;nach;;u/za/prema/poslije;;;
;der;Nachbar;"<-n; -n>";susjed;;;
;die;Nachbarin;"<Nachbarin; -innen>";susjeda;;;
;das;Nachbarland;"<-es; Nachbarländer>";susjedna država;;;
;;nachhaltig ;;trajan, postojan;;;
;;nachher;;nakon toga;Wir können nachher schwimmen gehen.;afterewards;
;der;Nachmittag;.;popodne;Was machst du normalerweise am Nachmittag?;afternoon;What do you usually do in the afternoon?
;die;Nachricht;;vijest;Hast du die Nachrichten gehört?;news;
;;nachschauen ;;pogledati, provjeriti;;;
;;nächst;;sljedeći;;;
;die;Nacht;-, Nächte;noć;Ich seche manchmal in der Nacht Fern.;night;Sometimes I’m watching TV at night.
;der;Nachtisch;"<-(e)s; -e>";desert;;;
;der;Nachweis;"<-es; -e>";dokaz;;;
;die;Nähe;;blizina;;;
;die;Nahrung;<Nahrung>;hrana;;;
;das;Nahrungsmittel;"<-s; Nahrungsmittel>";prehrambena namirnica;;;
;der;Name;-ns -n;ime;Was ist dein Name?;name;What is your name?
;;nämlich;;naime;;;
;die;Nase;;nos;;;
;die;Nationalität;Nationalität -en;nacionalnost;Meine Nationalität ist Deutsch.;nationality;My nationality is German.
;;natürlich;;naravno;Sie können natürlich kommen.;of course;
;;neben;;pored;;;
;;nehmen;;uzeti;;;
;;nein;;ne;;;
;;nennen ;;nazvati, prozvati;;;
;;nett ;;prijatan/dobar/lijep;Mein neuer Kollege ist sehr nett.;;
;;neu;;nov;;;
;das;Nichtstun;;nerad;4.600 € fürs Nichtstun – riesiger Skandal;;
;;nie;;nikada;Ich trinke nie Wein.;never;
;;Niederschläge ;;oborine;;;
;;niedrig;;nizak;;;
;;niemand;;nitko;;;
;;noch;;još;;;
;der;Norden;-s;sjever;Im Norden Deutschlands liegt eine meiner Lieblingsstädte, Hamburg.;north;In the north Germany is one of my favorite cities, Hamburg.
;;nötig;;potreban;Meistens ist es nötig, ein Jahr zu warten.;;
;die;Nummer;"<Nummer; -n>";broj, veličina;;;
;;nur;;samo;ich kann nur kurz bleiben.;just;
;der;Nutzen;<-s>;korist, dobit, dobrobit;;;
;;nützlich;;korisno;Ist es nützlich?;useful;
;die;Nutzung;"<Nutzung; -en>";korištenje;;;
;das;Obst;<-(e)s>;voće;;;
;das;Obstregal;"<-s; -e>";polica sa voćem;;;
;der;Obstsalat;"<-(e)s; -e>";voćna salata;;;
;;obwohl;;iako;;;
;;oder ;;ili;;;
;der;Ofen;-s Öfen;pećnica;In Deutschland benutzt man für sehr viele Gerichte den Ofen.;oven;In Germany the oven is used for a lot of meals.
;;offenbar ;;očito, očigledno;;;
;;öffentlich;;javno;;;
;;öffentlichkeitsrelevant ;;od javnog značaja;;;
;;öffnen;;otvoriti;;;
;;oft;;često;;;
;;ohne;;bez;;;
;der;Onkel;;stric;;;
;die;Ordnung;;red;;;
;;orientiert ;;orijentiran;;;
;der;Ort;;mjesto;;;
;der;Osten;;istok;;;
;das;Paar;;par/nekoliko;Kann ich dich ein Paar Äpfel geben?;pair/few;
;;packen;;spakovati;;;
;die;Packung;"<Packung; -en>";kutija, pakovanje;;;
;das;Papier;"<-s; -e>";papir;;;
;der;Parameter;"<Parameters; Parameter>";parametar;;;
;;parken;;parkirati;;;
;die;Party;;zabava;;;
;der;Passagier;"<-s; -e>";putnik;;;
;;passen;;pasati, odgovarati, pristajati;;;
;;passieren ;;dogoditi se;;;
;die;Pause;;pauza;;;
;die;Person;"<Person; -en>";osoba, lice;;;
;der;Personalchef;"<-s; -s>";šef osoblja;;;
;die;Personalchefin;"<Chefin; -nen>";šefica osoblja;;;
;;persönlich ;;osobno, privatno;;;
;die;Persönlichkeit;"<Persönlichkeit; -en>";ličnost, osobnost;;;
;der;Pfau;-s .en;paun;Der Pfau hat sehr schöne Federn, die Farben sind sehr schön.;peacock;The peacock has very beautiful feathers, the colors are very beautiful.
;das;Pferd;;konj;;;
;die;Pflanze;"<Pflanze; -n>";biljka;;;
;;pflegen;;njegovati, gajiti, održavati;;;
;die;Phase;"<Phase; Phasen>";faza, etapa;;;
;der;Pilz;"<-es; -e>";gljiva;;;
;der;Plan;"<-(e)s; Pläne>";plan, nacrt, namjera, raspored;;;
;die;Planung;"<Planung; -en>";planiranje;;;
;der;Platz;;trg/mjesto;;;
;der;Platz;"<-es; Plätze>";mjesto, trg;;;
;;plötzlich;;iznenada;;;
;der;Polier;"<-s; -e>";poslovođa;;;
;die;Polierin;"<Polierin; -innen>";poslovotkinja;;;
;die;Polizei;<Polizei>;policija;;;
;;polnisch ;;poljski (Poljska);;;
;die;Portion;;porcija;;;
;die;Position;"<Position; Positionen>";pozicija;;;
;die;Post;;pošta;Ich gege zur Post. Ist die Post weit von hier?;Post;
;;prägen ;;stvoriti, kovati;;;
;das;Praktikum;"<Praktikums; Praktika>";praksa, praktična nastava;;;
;der;Preis;"<-es; -e>";cijena, nagrada;;;
;;prima;;odlično;;;
;;privat;;privatan;;;
;das;Problem;"<-s; -e>";problem;;;
;das;Produkt;"<-(e)s; -e>";proizvod, produkt, umnožak;;;
;das;Profil;"<-(e)s; -e>";profil;;;
;die;Programmiersprache;"<Programmiersprache; -n>";programski jezik;;;
;das;Projekt;"<-(e)s; -e>";projekt;;;
;der;Projektbericht;"<-(e)s; -e>";projektno izvješće;;;
;die;Projektplanung;"<Projektplanung; -en>";projektno planiranje;;;
;der;Prospekt;"<-(e)s; -e>";prospekt, brošura;;;
;der;Prozess;"<-es; -e>";proces, parnica;;;
;die;Prüfung ;;ispit;;;
;der;Punkt;;točka / mjesto okupljnanja;;;
;;pünktlich;;točan/precizan;Sie muss pünktlich kommen. Sei bitte pünktlich.;punctual/precise;
;die;Puppe;;lutka;;;
;;putzen;;čistiti;Kann ich dein Zimmer putzen?;clean;
;der;Quadratmeter;;kvadratni metar;;;
;die;Qualifikation;"<Qualifikation; -en>";kvalifikacija, osposobljenje;;;
;die;Qualifikation;"<Qualifikation; -en>";kvalifikacija, osposobljenje;;;
;die;Qualität;"<Qualität; -en>";kvaliteta, kakvoća;;;
;die;Quarantäne;Quarantäne -n;karantena;Mein Hund musste zwei Wochen in Quarantine.;quarantine;My dog had to go in quarantine for two weeks.
;;radeln;;biciklirati, ići biciklom;;;
;der;Rasen;"<-s; Rasen>";travnjak, ledina;;;
;;rash ;;brzo, hitro, brz, hitar;;;
;;sich rasieren;;brijati se;;;
;der;Rat;;savjet;;;
;;raten;;savjetovati;;;
;;rauchen;;pušiti;;;
;;räumen ;;napustiti, deložirati, odstraniti;;;
;;rechnen;;računati;;;
;die;Rechnung;"<Rechnung; -en>";račun;;;
;;recht haben;;imati pravo/biti u pravu;;;
;;rechts;;desno;;;
;das;Regal;"<-s; -e>";polica;;;
;die;Regel;"<Regel; -n>";pravilo;;;
;;regelmäßig;;redovno;;;
;die;Region;<Regionen>;regija, kraj, okrug, okružje područje;;;
;;regnen;;kišiti;;;
;;reibungslos ;;bez zapreke;;;
;;reich;;bogat;Du musst nicht reich sein, um glücklich zu sein.;rich;
;;reichen;;mirisati/njušiti;;;
;der;Reis;<-es>;riža;;;
;die;Reise;;putovanje;;;
;das;Reisebüro;"<-s; -s>";putnička agencija;;;
;;reisen;;putovati;;;
;das;Reiseziel;"<-(e)s; -e>";cilj putovanja;;;
;;rennen ;;trčati;;;
;der;Resepass;-es Reisepässe;putovnica;Ich bin zwar halb Japanerin aber mein Reisepass ist Deutsch.;passport;Even though I am half Japanese my passport is German.
;die;Reservierung;"<Reservierung; Reservierungen>";rezervacija;;;
;;respektieren;;poštovati, respektirati;;;
;der;Rest;;ostatak;;;
;das;Restaurant;"<-s; -s>";restoran;Gehst du heute abend ins Restaurant?;;
;;restlich ;;preostali, ostatak nečega;;;
;die;Rezeption;"<Rezeption; -en>";recepcija;;;
;;richtig ;;točno;;;
;der;Richtsatz;;smjernica / stopa;Der Richtsatz für Alleinstehende wird im Jahr 2024 mit dem Anpassungsfaktor (1,09) erhöht. ;guideline;
;das;Risiko;"<-s; -ken>";rizik;;;
;der;Rock;;suknja;;;
;die;Rolle;"<Rolle; -n>";rola, uloga, svitak, kolut;;;
;die;Routine;<Routine>;rutina;;;
;der;Rücken;;leđa;;;
;die;Rückmeldung;;odgovor, feedback, response;;;
;;ruhig;;miran;;;
;;rund ;;okrugao, oblo, oko, otprilike;;;
;der;Sachbearbeiter;"<-s; Sachbearbeiter>";stručni radnik, referent;;;
;die;Sachbearbeiterin;"<Sachbearbeiterin; -innen>";stručna radnica, referentica;;;
;die;Sache;"<Sache; -n>";stvar, posao;;;
;der;Saft;;sok;;;
;die;Säge;Säge -n;pila;Ich habe noch nie eine Säge benutzt.;saw;I have never used a saw before.
;;sagen;;reći;;;
;die;Saison;"<Saison; -s>";sezona;;;
;der;Salat;"<-(e)s; -e>";salata;;;
;das;Salz;"<-es; -e>";sol;;;
;;sauber ;;čist;;;
;;sauber machen;;očistiti;;;
;die;"Sauerkirsche <Sauerkirsche; ";"<Sauerkirsche; -n>";višnja;;;
;;schade;;šteta;;;
;;schaffen ;;stvoriti, uspostaviti;;;
;der;Schalter;"<-s; Schalter>";šalter, prekidač;;;
;der;Schatz;;blago;;;
;;schätzen ;;cijeniti, poštovati, ocijeniti, procijeniti;;;
;;schauen;;gledati;;;
;das;Schaufenster;;izlog;;;
;;schenken;;pokloniti;;;
;der;Scherz;;šala;;;
;;schicken ;;slati, poslati;;;
;;schlafen;;spavati;Du schläfst zu wenig. Hast du gut geschlafen?;sleep;
;;schläfrig;;pospan;;;
;das;Schlafzimmer;;spavaća soba;;;
;;schlagen;;udariti;;;
;;schlank;;vitak/mršav;;;
;;schlecht;;loš;Was liest du bei schlechtem Wetter?;;
;;schleudern ;;baciti, bacati;;;
;;schließen;;zatvoriti;Die Geschäfte schließen um 18:30 Uhr.;;
;;schließlich ;;konačno, na kraju krajeva;;;
;der;Schluss;;kraj;;;
;der;Schlüssel;;ključ;Ich kann meinen Schlüssel nicht finden.;key;
;;schmecken;;imati okus;;;
;das;Schmerz;;bol, patnja;;;
;;schmutzig;;prljav;;;
;der;Schnaps ;;rakija;;;
;der;Schnee;;snijeg;;;
;;schneereich ;;sniježan;;;
;;schneiden;;sjeći / krojiti;;;
;;schneien;;sniježiti;;;
;;schnell;;brz;Komm schnell! Der Zug fährt in zehn Minuten.;fast;
;die;Schnittstelle;"<Schnittstelle; -n>";interface, sučelje, međusklop, ulaz;;;
;der;Schnupfen;;kihanje;;;
;die;Schokolade;;čokolada;Isst du oft Schokolade? Ich mag Schokolade.;chocolate;
;;schon;;već;Brauchst du mehr Zucker? Nein, die Limonade ist schon suß.;already;
;;schön;;lijep;Sie ist schön und sie singt gut.;beautiful;
;der;Schrank;;ormar;;;
;die;Schraube;Schraube -n;vijak;Mein Vater benutzt die Schraube wenn er etwas umbaut.;screw;My father uses screws when he rebuilds something.
;der;Schraubenzieher;-s Schraubenzieher;odvijač;Ich habe das Talent, immer den falschen Schraubenzieher zu benutzen.;screwdriver;I have a talent for always using the wrong screwdriver.
;;schrecklich;;strašno;;;
;;schreiben;;pisati;;;
;;schriftlich;;pisanim putem;Sie können sich schriftlich äußern oder den verstoß nicht zu geben.;;
;;schriftlich;;pismen, pisan;;;
;der;Schuh;;cipela;;;
;die;Schuhe ;;cipele;;;
;die;Schuld;`;krivica;;;
;;schulden;;dugovati;;;
;die;Schule;"<Schule; -n>";škola;Gehst du in die Schule? Wohin gehst du nach der Schule? Meine Enkelin will jeden Tag nach der Schule fernsehen.;school;
;der;Schüler;;učenik;Der Schüler beschreibt das Bild.;schoolboy;
;die;Schülerin;;učenica;Ist die Schülerin faul? Nein, die Schülerin lernt viel.;schoolgirl;
;das;Schulzeugnis;;školska knjižica, školska svjedodžba;;;
;der;Schuss;"<-es; Schüsse>";hitac, pucanj;;;
;die;Schwäche;"<Schwäche; -n>";mana, slabost, slaba strana;;;
;;schwarz;;crn;Meine Katze ist schwarz;black;
;;schwer;;težak;Aller Anfang ist schwer. Es ist nicht so schwer.;hard/difficult/massive;
;die;Schwester;-, -n;sestra;Meine Schwester ist in ihrem Zimmer;sister;My sister is in her room.
;das;Schwesterchen;<-s -en>;sestrica od milja;;;
;die;Schwierigkeit;"<Schwierigkeit; -en>";poteškoća, teškoća;;;
;;schwimmen;;plivati;Ich mag schwimmen.;swim;
;der;See;-s -n;jezero;Im Sommer treffe ich mich gerne mit Freunden am See.;lake;In summer I like to meet my friends at the lake.
;die;See;See;more;Im Sommer treffe ich mich gerne mit Freunden am See.;sea;In summer I like to meet my friends at the lake.
;;sehen;;videti/gledati;Ich habe sie heute nicht gesehen.;see;
;;sehr;;vrlo;Du bist sehr nett.;very;
;die;Seife;;sapun;;;
;;seit;;od;;;
;die;Seite;"<Seite; -n>";stranica/strana;Das Haust ist auf der linken Seite. Ihre Hausaufgaben finden Sie auf Seite 20.;page;
;;selbstständig / selbständig;;samostalan;;;
;die;Selbstständigkeit;<Selbstständigkeit>;samostalnost;;;
;;selbstverständlich ;;naravno, podrazumjevano;;;
;;selten;;rijetko;;;
;der;Service;"<Service; -s>";servis, usluga;;;
;;serviceorientiert ;;uslužno orijentiran;;;
;der;Sessel;;fotelja;;;
;;setzen;;smjestiti, postaviti, postaviti, posaditi;;;
;;sich setzen;;sjesti;;;
;;sich amüsieren;;zabaviti se;;;
;;sich ängern;;naljutiti se;;;
;;sich anziehen;;obući se;Sie duscht sich und zieht ihr Kleid an.;get dressed;
;;sich aufhalten ;;zadržati se;;;
;;sich ausruchen;;odmoriti se;;;
;;sich ausruhen;;odmoriti se;Du arbeitest zu viel. Du sollst ausruhen.;rest;
;;sich äußern;;izraziti se;Dazu möchte ich mich nicht äußern.;;
;;sich beeilen;;požuriti;;;
;;sich bemühen;;pomučiti se;;;
;;sich beschweren;;žaliti se;;;
;;sich bewerben;;prijaviti se;;;
;;sich duschen;;tuširati se;;;
;;sich entscheiden;;odlučiti se;;;
;;sich erholen;;oporaviti se;;;
;;sich fotografieren ;;fotografirati se;;;
;;sich freuen;;radovati se;Freust du dich?;;
;;sich fühlen;;osjećati se;;;
;;sich fürchten;;bojati se;;;
;;sich gewöhnen;;naviknuti se;;;
;;sich informieren;;informirati se;;;
;;sich interessieren;;interesirati se;Meine Schwester interessiert sich für Politik;;
;;sich kümmern;;brinuti se;;;
;;sich setzen;;sjesti;;;
;;sich Sorgen machen;;brinuti se oko nečega;;;
;;sich strengen;;naprezati se;;;
;;sicher;;siguran;;;
;die;Sicherheit;"<Sicherheit; -en>";sigurnost;;;
;die;Sicherheitskontrolle;"<Sicherheitskontrolle; -n>";sigurnosna provjera;;;
;;sicherstellen ;;osigurati;;;
;;singen;;pjevati;Ich mag singen.;sing;
;;sitzen;;sjediti;;;
;;sitzen;;sjediti;;;
;;skalierend ;;skalabilan;;;
;;sobald;;čim;Ich schlafe ein, sobald ich im Bett bin. Sobald sie mich anruft, werde ich es dir sagen.;right afer;
;;sofern ;;pod uvjetom, ukoliko;;;
;;sofort;;odmah;;;
;;sofortig ;;neodgodiv, neodloživ, trenutan;;;
;der;Softwareentwicklungszyklus;"<Softwareentwicklungszyklus; -klen>";SDLC;;;
;;sogar;;čak, čak i;Mein Bruder schwimmt sehr gern, sogar mit seiner Katze.;;
;der;Sohn;;sin;Mein Sohn ist blond.;son;
;;sollen;;trebati;;;
;der;Sommer;;ljeto;Besucht deine Familie jeden Sommer die Türkei?;;
;;sondern;;nego/već;;;
;die;Sonne;;sunce;;;
;;sonst;;inače;;;
;die;Sorge;;briga;;;
;;sorgen ;;skrbiti, brinuti;;;
;;sowie ;;kao i;;;
;;sowieso ;;i onako;;;
;;sowohl ;;i, također;;;
;;spannend ;;napet, uzbudljiv;;;
;;sparen;;štedjeti;Sie möchte nicht sparen.;;
;der;Spaß;;zadovoljstvo;;;
;;spät;;kasno;;;
;;spazieren gehen;;šetati;;;
;die;Specialität;"<Spezialität; -en>";specijalitet;;;
;die;Speisekarte;;jelovnik;;;
;;spielen;;igrati se/svirati;Er spielt nicht im Park.;play;
;das;Spielzeug;<-(e)s>;igračka;Lass das Radio, es ist kein Speilzeug.;toy;Leave the radio alone, it’s not a toy.
;der;Spieß;"<-es; -e>";ražanj, ražnjić, koplje;;;
;die;Spinne;Spinne -n;pauk;Ich habe große Angst vor Spinnen, egal ab klein oder groß.;spider;I am very scared of spiders, it doesn’t matter if they are small or big.
;der;Sport;;sport;;;
;die;Sprache;Sprache -n;jezik;Ihr lernt gerade ein bischen über die deutsche Sprache.;language;You are learning a little bit about the German language.
;;sprechen;;govoriti;Kann ich mit ihm sprechen? Wöruber möchtest du mit mir sprechen? Kann er mit jemandem Deutsch sprechen?;speaking;
;der;Sprecher;"<-s; Sprecher>";govornik, spiker;;;
;die;Sprecherin;;govornica, spikerica;;;
;die;Sprengladung;"<Sprengladung; -en>";eksplozivna naprava, ekslozivno punjenje;;;
;der;Sprengstoff;"<-(e)s; -e>";eksploziv;;;
;der;Sprengstoffanschlag;"<-(e)s; Sprengstoffanschläge>";bombaški napad, teroristički napad;;;
;;springen;;skakati;;;
;der;Staatsbürger;"<-s; Staatsbürger>";državljanin;;;
;der;Staatsbürger;"<-s; Staatsbürger>";državljanin;;;
;die;Staatsbürgerin;"<Staatsbürgerin; -innen>";državljanka;;;
;;stabil ;;stabilan, stalan, nepokolebljiv;;;
;die;Stadt;;grad;;;
;der;Stadtteil;;dio grada;;;
;der;Stahl;"<-(e)s; Stähle>";čelik;;;
;der;Stahlbau;"<-(e)s; -ten>";proizvodnja čelika;;;
;der;Stand;"<-(e)s; Stände>";stanje;;;
;;stark;;jak;;;
;die;Stärke;"<Stärke; -n>";vrlina, jakost, jača strana;;;
;;stärken ;;ojačati;;;
;;starten;;početi;;;
;;statt;;umjesto;;;
;der;Stau;;zastoj u prometu;;;
;der;Staubsauger;-s Staubsauger;usisavač;Heutzutage gibt es Staubsauger die automatisch putzen.;vacuum cleaner;Nowadays there are vacuum cleaners that function automatically.
;;stehen;;stajati;;;
;;steigen ;;penjati se, rasti, dići se, popeti se, izići;;;
;der;Steinpilz;"<-es; -e>";vrganj;;;
;die;Stelle;"<Stelle; -n>";mjesto, radno mjesto, pozicija, namješatnje;;;
;;stellen;;postaviti;;;
;die;Stellenanzeige;"<Stellenanzeige; -n>";oglas za posao;;;
;die;Stellenausschreibung;"<Stellenausschreibung; -en>";oglas za posao;;;
;der;Stellensuchende;"<Stellensuchenden; Stellensuchenden>";tražitelji posla;;;
;die;Stellensuchende;"<Stellensuchenden; Stellensuchenden>";tražiteljice posla;;;
;der;Stift;;olovka;Kannst du mir einem Stift geben?;pen;
;die;Stimmung;"<Stimmung; -en>";raspoloženje, ugođaj;;;
;der;Stock;;kat;;;
;;stören;;uznemiravati;;;
;der;Strand;"<-(e)s; Strände>";plaža;;;
;die;Straße;;ulica;Meine Freundin wohnt am Anfang der Straße.;street;
;die;Straßenbahn (S-Bahn);"<Straßenbahn; -en>";tramvaj;;;
;die;Streife;;patrola;;;
;der;Streit;;svađa;;;
;der;Stress;"<-es; -e>";stres;;;
;die;Struktur;"<Struktur; -en>";struktura, sastav;;;
;das;Stück;;komad;;;
;der;Student;;student;Ich bin ein Student.;student;
;die;Studentin;;studentkinja;Sie sind keine Studentin.;student;
;;studieren;;studirati;Wo studierst du?;study;
;das;Studio;"<-s; -s>";studio;;;
;der;Stuhl;;stolica;Der Stuhl ist neben dem Fenster. Der Stuhl ist rot.;chair;
;die;Stunde;;sat/čas;Wir haben noch eine halbe stunde. Der Termin war vor einer Stunde.;hour;
;;stürmen ;;jurišati, napadati;;;
;;suchen;;traziti;;;
;der;Süden;-s;jug;Im Süden Deutschlands liegt der Bundesstaat Bayern.;south;In the south Germany is the state Bavaria.
;der;Supermarkt;"<-(e)s; Supermärkte>";supermarket;;;
;die;Suppe;"<Suppe; -n>";juha, čorba;;;
;;süß;;sladak;Die Lemonade ist sehr süß.;;
;die;Süßkirsche;"<Süßkirsche; -n>";trešnja;;;
;;sympatisch;;simpatično;;;
;das;System;"<-s; -e>";sistem;;;
;die;Tablette;;tableta;;;
;der;Tag;" <-(e)s; -e> ";dan;Ich arbeite jeden Tag von 8 bis 16.;;
;das;Tagebuch;;dnevnik;;;
;;täglich;;dnevno;;;
;;tagtäglich ;;svakodnevno;;;
;;tanzen;;plesati;Willst du mit mir tanzen? Wir haben viel getanzt und gelacht.;dance;
;die;Tasche;"<Tasche; -n>";torba, džep;;;
;die;Tasse;;šalica;Die kleine Tasse ist auf dem Tisch.;mug/cup;
;die;Tätigkeit;"<Tätigkeit; -en>";djelatnost;;;
;;tatsächlich;;zapravo;;;
;;tatverdächtig ;;osumnjičeni;;;
;die;Taube;Taube -n;golub;Ich hatte füher extreme Angst vor Tauben und musste ich sogar die Straßenseite wechseln.;pigeon;I used to be very scared of pigeons and even had to switch to the other side of the street.
;der;Taucher;"<-s; Taucher>";ronilac;;;
;das;Taxi;;taxi;;;
;das;Team;"<-s; -s>";tim;;;
;der;Tee;"<-s; -s>";čaj;Der Tee ist sehr bitter.;tea;
;der;Teil;"<-(e)s; -e>";dio, udio;;;
;das;Telefon;;telefon;;;
;;telefonieren;;telefonirati;;;
;der;Teller;;tanjur;;;
;der;Teppich;"<-s; -e>";tepih;;;
;der;Termin;"<-s; -e>";termin, rok;;;
;;teuer;;skup;War die Wohnung teuer?;expensive;
;der;Text;;text;;;
;;tief;;dubok;Das Wasser is nicht zu tief.;deep;The water is not too deep.
;das;Tier;;životinja;;;
;der;Tiergarten;;zoološki vrt;;;
;der;Tisch;;stol;Ist der Tisch frei? Der Tisch ist zu klein.;desk;
;der;Tischcomputer;-s Tischcomputer;stolno računalo;Ich habe meinen Tischcomputer in einer anderen Farbe angemalt.;Desktop computer;I painted my desktop computer in a different color.
;die;Tochter;;kćer;Meine Tochter möchte Journalistin werden.;daughrter;
;;toll;;sjajno, divno;;;
;die;Tomate;"<Tomate; -n>";rajčica;;;
;;Tote;"<-n; -n>";mrtvac;;;
;die;Tour;"<Tour; -en>";tura, krug, izlet, pravac;;;
;der;Tourist;;turist;;;
;;tragen;;nositi;;;
;die;Trauben;;grožđe;;;
;der;Traum;;san;;;
;;träumen;;sanjati;;;
;;traurig;;tužan;Warum bist du traurig?;sad;
;;treffen;;naći se s nekim;Ich treffe meine Freundin heute Abend in der Bar.;meet;
;;trennen ;;odvojiti;;;
;;treten;;nagaziti;;;
;;trinken;;piti;Gestern hat er zu viel getrunken und jetzt hat er Kater.;drink;
;;trotzdem;;usprkos/unatoč tome;;;
;;tschüs;;ćao;;;
;;tun;;raditi;;;
;die;Tür;;vrata;Wer klopft an der Tür? Wer hat die Tür geöffnet?;door;
;der;Türkis;"<Türkises; Türkise>";tirkizna boja;;;
;die;U-Bahn;;podzemna željeznica;;;
;das;Übel;"<-s; Übel>";zlo;;;
;;übel ;;zao/zlo, loš/loše, neugodan/neugodno;;;
;;üben;;vježbati;;;
;;über;;preko;Haben Sie ein Buch über die Geschichte von Berlin?;over;
;;überall;;svugdje;;;
;der;Übergang;"<-(e)s; Übergänge>";prijelaz;;;
;;Übergangs-;;prijelazni;;;
;;überholen;;prestići / preteći;;;
;die;Überholspur;;preticajna traka na autoputu;;;
;;überlaufen;;pregaziti / prijeći preko;;;
;;übermitteln ;;uručiti;;;
;;übermorgen;;prekosutra;Ich arbeite nicht übermorgen;day after tomorrow;
;;übernehmen ;;preuzeti, osvojiti;;;
;;überraschen;;iznenaditi;;;
;die;Überraschung;;iznenađenje;;;
;;übersetzen;;prevesti;;;
;;übersichtlich;;pregledan, jasan, čitak;;;
;die;Überstunden;pl.;prekovremeni rad;;;
;die;Übertragung;;prijenos;;;
;die;Überwachung;"<Überwachung; -en>";nadgledanje, monitoring, nadzor;;;
;die;Überzahlung;"<Überzahlung; -en>";pretplata;;;
;die;Übung;;vježba;;;
;das;Ufer;;obala;;;
;die;Uhr;;sat;;;
;;umfangreich ;;opsežan;;;
;;umfassen ;;obuhvatiti, obuzeti, uključiti;;;
;;umfassend ;;obuhvatan, opsežan;;;
;das;Umfeld;"<-(e)s; -er>";okolina;;;
;die;Umgebung;"<Umgebung; -en>";okolina;;;
;;ums Leben kommen ;;poginuti;;;
;die;Umschulung;"<Umschulung; -en>";preškolovavanje, prekvalifikacija;;;
;;umsteigen;;presjedati;;;
;;umziehen;;preseliti;;;
;;unabhängig;`;nezavisan / neovisan;;;
;;unangenehm;;neprijatan;;;
;;unbedingt;;obavezno;;;
;der;Unfall;;nesreća / nezgoda;;;
;die;Unfallstelle;;mjesto nesreće (prometne);;;
;;unfreundlich;;neljubazan;Ihre Stimme klang nicht unfreundlich.;unkind;
;;ungefähr;;otprilike;;;
;;unheimlich;;tajanstveno;;;
;;unmöglich;;nemoguće;;;
;der;Unsinn;;gluposti;;;
;;unten;;ispod;;;
;;unter;;ispod;;;
;die;Unterbrechung;"<Unterbrechung; -en>";prekid, obustava;;;
;;unterbrechungsfrei ;;bez prekida, bez obustave;;;
;;unterhalten;;zabaviti, uzdržavati;;;
;die;Unterlage;"<Unterlage; -n>";dokument, podloga;;;
;das;Unternehmen;"<-s; Unternehmen>";poduzeće;;;
;der;Unternehmer;"<-s; Unternehmer>";poduzetnik;;;
;die;Unternehmerin;"<Unternehmerin; -innen>";poduzetnica;;;
;der;Unterricht;;predavanje;;;
;der;Unterschied;;razlika;Das ist der Unterschied zum Arbeitsmarkt. Bei keinem Job der Welt bekommt man mehr Gehalt, wenn man mehr Kinder hat.;difference;
;;unterschieden ;;razlikovati;;;
;;unterschrieben;;potpisati;;;
;die;Unterstützung;"<Unterstützung; -en>";podrška, potpora, support;;;
;die;Untersuchung;;istraga;;;
;;untertauchen ;;uroniti, zaroniti;;;
;;unterwegs;;usput;;;
;der;Urlaub;"<-(e)s; -e> ";godišnji odmor, dopust, praznici;;;
;der;Ursache;;razlog;;;
;die;Vase;;vaza;;;
;der;Vater;;otac;Mein Vater ist nicht zu Hause. Er ist im Park.;father;
;;verändern;;promijeniti;;;
;;verantwortlich ;;odgovoran;;;
;die;Verantwortung;"<Verantwortung; -en>";odgovornost;;;
;;verarbeiten ;;obraditi, preraditi;;;
;;verbeiten;;zabraniti;;;
;;verbessern;;poboljšati;Ich möchte meine Deutschkenntnisse verbessern.;enhance;
;;verbinden ;;spojiti, povezati, zavezati, zaviti;;;
;die;Verbindung;"<Verbindung; -en>";spoj, veza, konekcija;;;
;;verboten;;zabranjeno;Hier ist Baden verboten!;;
;;verbringen;;provesti;Wo verbringst du deine Ferien.;spend;
;der;Verbund;"<-(e)s; Verbünde>";savez, mreža;;;
;der;Verdacht;"<-(e)s; -e>";sumnja;;;
;;verdienen;;zaraditi;;;
;;verdoppeln ;;udvostručiti;;;
;;vereinbart;;zakazati, dogovoriti;;;
;die;Verfügung;"<Verfügung; -en>";naredba;;;
;;vergangen ;;prošli, prethodni;;;
;die;Vergangenheit;<Vergangenheit>;prošlost;;;
;;vergessen;;zaboraviti;Ich habe deinen Geburtstag vergessen.;forget;
;das;Vergnügen;;zadovoljstvo;;;
